Country,Year,Region,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Recovery_Rate,Healthcare_Access_Index,Hospital_Beds_per_1000,Doctors_per_1000,Vaccination_Coverage,Life_Expectancy,Median_Age,Urban_Population_Percent,GDP_Per_Capita,Health_Expenditure_Percent_GDP,Population,Male_Female_Ratio,Smoking_Prevalence
India,2000,South,Malaria,1795.76,1708.27,1.17,50.37,66.65,7.48,7.52,66.42,58,28,34.32,3397,3.95,97195844,1.04,33.7
India,2009,West,Diabetes,3927.93,1770.27,8.13,44.88,35.48,6.08,2.28,77.49,59,31,43.39,3402,3.3,137701087,1.01,18.62
India,2001,South,Malaria,4679.82,334.6,15.38,74.45,92.08,7.25,1.38,73.94,69,28,34.75,3324,5.44,121239248,0.91,27.46
India,2006,West,HIV/AIDS,4626.81,1899.79,13.17,49.57,29.73,8.11,7.19,86.44,64,33,43.44,4233,3.39,101739926,0.89,13.67
India,2016,East,Asthma,3991.39,1879.01,12.78,91.43,46.62,8.36,5.69,66.53,62,21,42.56,5636,4.63,2423942,0.95,23.45
India,2025,South,Diabetes,859.1,320.77,9.93,96.55,31.42,14.85,3.75,98.71,71,27,34.26,6814,3.11,58927636,0.86,14.33
India,2008,Central,Tuberculosis,82.84,909.56,11.96,84.02,95.32,7.64,5.71,58.98,58,28,36.15,6918,5.12,69933069,0.9,33.15
India,2019,North,Flu,51.99,1194.71,4.47,79.01,51.56,1.9,4.97,81.21,75,27,31.53,4416,2.88,158262275,0.96,12.69
India,2008,North,Tuberculosis,933.7,1186.26,2.19,48.61,55.61,2.37,5.66,30.82,72,30,37.81,6343,3.96,33282134,0.87,17.55
India,2007,West,COVID-19,4432.81,41.13,3.24,93.9,47.69,7.18,6.95,33.71,62,24,39.28,2378,3.85,115100750,0.88,20.69
India,2015,East,COVID-19,1251.87,298.84,1.16,77.35,70.02,6.38,3.3,98.86,67,24,25.25,2968,5.02,185254272,1.05,10.09
India,2001,East,Tuberculosis,3484.06,762.37,5.14,65.52,32.63,10.38,5.44,48.99,70,20,31.76,6798,5.92,85349107,1.06,15.52
India,2002,North,Malaria,2154.32,1005.71,19.66,96.66,51.96,10.26,1.5,60.76,60,34,47.06,4132,2.91,59865098,0.96,22.69
India,2006,Central,Tuberculosis,3109.18,992.1,10.48,76.22,54.19,12.72,4.76,68.59,64,33,28.99,7325,3.31,17423536,0.92,16.42
India,2016,Central,Flu,2002.67,622.84,17.04,74.97,96.98,10.15,3.17,74.76,59,21,31.4,4933,3.04,122287345,0.95,11.56
India,2024,East,Flu,4288.52,707.37,4.78,52.64,20.21,3.04,4.26,97.29,59,31,44.98,2478,2.35,22614280,0.89,21.82
India,2013,South,Asthma,1984.15,1771.41,17.7,76.42,58.12,2.43,4.69,34.03,66,22,47.41,1541,5.18,136306963,1.01,34.04
India,2009,South,Malaria,1193.34,32.26,9.71,54.08,61.71,13.31,0.64,38.27,63,25,36.63,5342,3.22,174639779,0.99,28.34
India,2014,East,Cancer,487.31,1605.85,19.53,91.48,63.88,0.7,0.58,78.96,56,30,43.41,2966,3.3,175193240,0.89,30.31
India,2020,South,Malaria,4270.04,941.8,2.99,87.17,48.68,12.47,1.06,70.69,65,32,26.28,4939,2.2,192517058,0.95,22.56
India,2005,North,Malaria,2301.04,306.09,11.67,76.68,75.29,12.95,1.17,97.55,73,25,30.34,3069,2.84,107434662,0.9,34.23
India,2012,West,COVID-19,3841.22,420.39,8.44,59.82,78.36,6.14,3.56,78.31,64,20,38.59,3709,2.21,37808859,0.88,10.83
India,2009,North,COVID-19,3320.07,1806.12,1.26,80.44,26.44,8.5,5.32,35.91,56,23,41.64,2839,4.2,97888544,0.88,18.04
India,2011,Central,Diabetes,4561.59,1336.89,11.73,52.4,32.31,0.91,1.66,96.26,57,27,27.77,6891,2.18,139389353,0.97,15.53
India,2001,Central,Cancer,2168.34,397.47,11.55,66.42,47.49,13.99,2.55,55.78,57,25,49.18,5997,4.79,145956068,0.94,29.28
India,2006,Central,COVID-19,1460.32,1912.09,7.16,62.25,47.06,7.28,2.22,96.94,62,25,33.73,1927,3.97,175802466,1.09,24.12
India,2019,South,Flu,2523.23,1078.44,7.51,80.86,57.8,10.79,5.67,87.3,56,30,34.68,6694,4.88,123338743,1.07,33.77
India,2013,North,Malaria,1737.22,771.71,10.74,84.35,39.2,8.54,4.52,47.99,56,21,41.03,2194,5.7,92765371,1.09,10.68
India,2018,Central,HIV/AIDS,1394.64,1866.76,8.48,89.29,94.26,5.39,2.33,46.98,68,28,31.49,7786,3.68,122073273,0.98,11.94
India,2007,North,COVID-19,915.82,793.97,17.23,86.27,54.87,8.31,2.01,99.99,69,35,36.69,7296,3.72,14226731,1.07,20.14
India,2022,West,Cancer,948.99,594.98,4.01,52.7,42.91,10.78,4.39,98.08,63,31,45.52,5053,5.3,72760557,1.0,17.01
India,2025,South,Asthma,4023.13,1828.74,3.48,63.23,52.44,7.64,4.23,89.92,63,22,27.86,4041,3.9,122818610,0.99,23.76
India,2003,West,Cancer,1134.64,1845.5,7.98,45.23,86.21,1.89,7.79,93.92,67,30,39.98,1580,4.44,116557444,1.02,10.68
India,2007,South,HIV/AIDS,4020.14,1764.38,18.24,45.02,63.92,12.33,3.65,91.06,63,22,35.25,3213,3.18,182875449,1.02,12.51
India,2000,West,COVID-19,611.98,1304.63,1.81,52.21,44.39,10.17,5.4,89.36,72,29,36.98,2418,3.72,96473111,1.09,10.98
India,2004,East,Cancer,4389.95,1633.71,14.47,61.86,43.9,5.44,4.84,77.17,70,33,32.66,7712,4.37,100311317,1.0,20.02
India,2008,West,Tuberculosis,2805.51,196.58,13.36,63.74,74.87,11.14,4.57,75.02,73,30,34.13,5872,4.77,116777440,0.94,10.36
India,2003,Central,Asthma,4474.76,984.69,9.84,98.99,51.09,14.44,5.29,32.79,73,30,49.83,6413,2.57,128535632,0.9,17.95
India,2001,East,Cancer,930.98,1124.52,3.26,64.65,56.08,9.23,2.5,58.99,60,28,39.53,2306,4.41,147247592,0.98,32.91
India,2010,North,Tuberculosis,4442.93,1585.24,5.97,44.71,70.23,2.96,1.97,55.99,57,32,36.97,5519,4.19,15041378,0.89,22.86
India,2012,North,Flu,490.15,1149.73,19.55,77.12,36.47,10.57,7.84,57.4,73,21,28.93,7783,3.77,37277030,0.92,27.1
India,2005,East,Flu,4379.29,628.86,5.52,49.84,64.04,7.36,6.67,47.02,61,21,38.81,6128,4.26,23712606,1.02,28.58
India,2016,South,COVID-19,4632.37,549.1,19.91,43.07,53.16,7.16,7.0,60.5,73,21,26.31,3416,4.38,21300821,0.96,22.09
India,2024,North,HIV/AIDS,4118.56,620.53,17.72,46.83,40.32,9.12,1.71,72.73,62,31,48.96,1518,2.2,154475827,1.06,10.27
India,2008,North,HIV/AIDS,2202.24,470.58,3.73,70.57,85.95,4.66,0.76,90.48,70,25,40.07,2181,3.68,31543669,0.96,29.06
India,2025,Central,HIV/AIDS,1431.11,1185.79,19.02,49.74,39.13,10.75,2.9,59.18,55,28,27.73,6191,5.76,149981202,1.05,15.86
India,2011,West,Malaria,1290.05,1046.35,12.04,82.93,40.19,9.57,5.64,44.15,74,23,34.92,7421,3.94,134053505,0.93,15.73
India,2003,West,Asthma,2299.01,1789.53,12.66,83.96,81.12,6.07,5.77,41.64,62,26,43.51,6783,4.06,12410962,1.09,24.14
India,2014,West,Cancer,3651.59,1960.22,10.82,58.18,42.66,5.82,0.88,34.11,67,29,45.99,7358,3.42,152274228,1.07,15.74
India,2020,South,Flu,803.81,528.32,1.2,85.99,60.48,5.31,6.94,71.49,64,33,44.31,5193,3.73,17920804,1.06,27.44
India,2017,West,COVID-19,2682.29,920.19,7.9,69.34,65.1,6.55,3.65,88.93,71,27,41.58,1573,4.55,115682003,0.96,17.65
India,2000,South,Tuberculosis,1676.84,1154.16,11.18,96.16,60.19,9.23,6.44,91.61,55,32,39.11,4194,2.4,112919576,0.98,11.07
India,2012,North,Flu,252.05,1180.93,16.89,61.91,47.48,5.16,4.58,51.25,65,34,44.28,7931,2.46,14155662,0.94,13.83
India,2024,East,Flu,3463.96,647.92,6.78,91.05,23.55,9.51,0.85,41.44,65,30,42.83,1621,2.26,19163581,1.03,20.96
India,2004,South,Diabetes,4014.77,213.43,3.32,70.12,80.03,7.72,1.27,87.12,58,28,41.95,2218,2.16,120571732,0.93,21.97
India,2019,Central,Malaria,1073.32,634.36,9.0,50.95,70.71,12.54,2.11,38.04,65,23,34.64,4949,5.68,23890603,1.08,31.58
India,2002,West,Heart Disease,589.02,1346.12,6.34,67.6,71.17,5.0,2.29,86.94,58,23,31.86,3351,4.18,48445775,0.94,11.03
India,2007,Central,Tuberculosis,2385.95,741.71,5.36,92.17,62.74,5.86,1.6,58.63,55,29,38.66,2629,2.26,80034189,0.86,18.71
India,2012,West,HIV/AIDS,1203.07,432.12,8.32,56.01,33.44,12.55,0.96,95.35,57,23,31.79,6460,5.87,34481204,1.09,24.15
India,2002,East,Heart Disease,2800.98,1801.68,8.88,42.54,85.45,12.19,0.33,96.5,73,21,29.22,5328,2.99,194179597,0.99,32.14
India,2016,North,Flu,410.44,84.27,3.0,67.02,39.62,6.88,6.05,65.16,57,23,29.62,3351,2.1,39343731,0.9,19.48
India,2022,North,Flu,483.77,102.54,1.93,62.39,77.88,4.06,1.65,46.44,73,32,47.44,1594,3.62,130087076,1.07,20.62
India,2001,East,Malaria,3935.78,1985.28,15.34,53.9,78.42,2.84,7.17,89.51,58,23,47.87,5931,5.25,31824130,0.86,21.89
India,2002,East,Heart Disease,1520.64,247.95,16.81,86.99,68.2,6.8,6.65,52.8,56,30,43.36,7400,2.48,119647089,1.09,19.45
India,2007,Central,Heart Disease,2944.05,1549.54,6.95,61.56,74.57,6.11,7.91,45.96,74,32,27.44,3305,2.59,51210807,0.87,10.33
India,2022,West,Cancer,173.15,1737.47,11.98,48.38,72.23,4.43,5.81,91.83,63,34,41.33,2688,4.99,181965247,1.02,28.94
India,2007,West,HIV/AIDS,4848.96,1515.48,12.97,60.25,36.47,10.13,7.06,98.95,65,20,47.72,2456,3.35,99726622,1.04,32.7
India,2008,West,COVID-19,2250.45,1025.34,13.27,90.98,41.14,3.29,6.97,38.26,73,29,30.29,7578,5.82,84909837,0.86,21.79
India,2013,North,HIV/AIDS,3092.43,1918.78,0.83,80.15,45.0,1.94,3.63,38.57,70,30,37.38,7864,5.81,8110697,0.92,30.52
India,2014,North,Heart Disease,4114.19,734.32,9.84,56.51,35.81,14.28,6.69,56.55,59,21,32.98,6711,4.66,47569321,0.87,18.22
India,2014,West,COVID-19,2366.23,331.69,9.35,89.87,60.22,5.72,0.62,88.98,58,33,26.96,6297,3.19,108745323,0.88,18.1
India,2022,East,Asthma,2482.0,1311.17,1.52,83.58,35.46,6.55,6.16,79.92,64,28,28.1,4806,2.55,9915302,0.86,18.99
India,2001,Central,Cancer,4062.03,500.61,14.98,47.12,58.51,13.0,3.91,38.8,71,24,31.7,4505,5.61,54757136,0.86,13.18
India,2001,South,Cancer,689.84,1227.58,19.79,96.72,59.59,6.74,1.07,85.32,56,30,35.85,3781,4.19,78363941,0.95,24.22
India,2025,Central,Cancer,1314.1,1658.68,3.45,92.72,25.4,10.62,6.08,31.19,63,33,46.97,6992,2.91,182205755,0.96,21.68
India,2009,East,Asthma,2478.15,1929.29,10.02,57.85,57.92,12.58,0.52,67.92,73,25,43.69,4468,3.67,139844824,0.9,31.67
India,2014,North,Heart Disease,400.11,1866.56,8.38,76.61,83.94,5.09,3.88,76.7,71,24,28.71,3967,3.25,167431762,1.01,14.24
India,2003,North,COVID-19,2426.9,419.11,11.55,75.18,74.38,11.45,0.17,75.42,68,26,39.31,4087,2.5,162854573,1.07,26.45
India,2016,West,Flu,3729.71,122.24,16.1,43.86,40.94,10.42,7.93,80.65,71,22,48.52,3659,4.65,6943065,0.91,11.23
India,2019,Central,Asthma,4439.85,1998.22,1.68,67.61,29.25,10.66,1.55,93.97,66,20,48.64,6581,2.82,97062503,0.96,24.14
India,2009,South,Cancer,1642.28,702.5,8.19,68.58,28.79,12.43,5.97,87.0,71,33,31.29,4929,3.21,111775912,0.89,33.94
India,2009,Central,Asthma,3439.3,1361.68,18.77,89.92,90.88,5.06,7.43,91.65,73,25,40.13,7708,2.17,115519566,0.97,18.25
India,2017,Central,COVID-19,2029.38,558.13,6.98,83.0,89.35,14.64,1.61,45.35,63,26,38.18,4223,2.31,127752129,0.87,15.58
India,2011,East,Diabetes,2236.66,1917.54,18.03,72.98,26.5,8.91,4.29,67.93,68,30,27.2,7356,2.1,40439691,1.0,34.79
India,2024,South,Tuberculosis,2283.23,1754.45,10.09,51.9,39.1,0.67,4.14,84.59,71,32,45.71,3972,3.54,12276406,1.05,28.24
India,2021,North,Malaria,733.7,461.0,3.93,92.99,24.87,1.64,6.96,87.68,71,30,48.37,5339,2.51,69480817,1.04,15.38
India,2010,Central,COVID-19,554.24,11.11,16.14,42.3,22.39,1.42,4.2,44.51,73,35,43.25,2509,2.57,166040061,1.03,27.31
India,2014,Central,COVID-19,1546.6,168.31,18.39,86.09,48.24,11.27,2.32,96.87,74,22,34.95,4241,5.28,26787230,0.88,11.5
India,2000,East,Heart Disease,2044.63,770.43,3.86,54.15,61.92,4.26,0.2,62.73,74,31,48.7,6271,5.1,157449475,0.94,32.14
India,2001,South,Malaria,2800.26,1067.77,12.15,86.1,35.81,10.58,4.58,40.74,67,23,42.26,3631,4.46,133645984,0.94,19.27
India,2007,Central,HIV/AIDS,2990.02,1673.07,19.51,77.23,92.95,4.28,0.63,79.88,57,21,26.5,3964,4.39,166530202,0.88,26.36
India,2022,Central,Asthma,2741.6,908.61,4.61,62.6,82.96,11.03,7.13,68.67,63,20,32.63,5737,4.81,64464954,0.88,29.54
India,2000,West,HIV/AIDS,4789.77,1749.57,4.23,46.39,84.42,11.51,7.77,54.81,60,33,43.98,3655,5.43,38710081,0.99,25.29
India,2004,North,Tuberculosis,4918.69,111.12,16.86,43.0,79.18,8.89,0.89,41.93,66,23,38.41,2946,5.27,180860752,1.0,28.43
India,2022,Central,Diabetes,4138.43,362.68,8.8,51.14,50.12,8.12,3.4,54.7,65,22,33.79,4972,3.15,192689005,1.08,34.08
India,2022,North,HIV/AIDS,2469.06,1613.75,15.16,82.13,51.94,7.69,1.03,45.52,70,35,28.87,5444,2.33,64470803,1.05,18.48
India,2010,East,Flu,507.03,510.86,8.05,87.51,80.97,2.92,2.57,59.28,65,22,40.74,6212,2.84,43029551,0.96,10.4
India,2010,South,Flu,321.34,694.66,18.28,58.35,75.83,1.05,2.94,43.78,59,22,41.84,3018,2.22,1552470,0.91,15.58
India,2012,Central,Cancer,175.84,1578.55,14.64,69.9,84.08,8.05,0.47,81.8,68,21,29.06,2429,3.48,89483741,1.0,31.59
India,2003,Central,Malaria,2815.49,834.1,14.6,66.54,68.14,3.83,3.72,82.63,63,28,41.35,4155,5.48,40411662,0.95,18.68
India,2013,South,COVID-19,660.93,1757.94,9.79,82.72,80.23,8.27,0.81,37.67,55,22,45.41,3234,4.76,108064334,0.89,34.02
India,2019,Central,Flu,2851.25,1285.68,19.0,69.68,85.1,8.47,3.24,68.08,59,23,47.28,4365,3.21,120764854,1.1,34.36
India,2016,South,HIV/AIDS,323.1,864.09,1.28,59.83,66.54,9.85,6.03,78.6,70,23,43.71,4816,2.28,109672337,0.99,15.03
India,2013,East,Malaria,1598.7,173.86,11.53,80.21,25.79,7.52,7.8,39.35,75,21,37.94,7110,2.18,84030564,0.96,10.27
India,2002,East,COVID-19,1978.55,802.82,15.26,85.3,69.19,8.28,1.94,34.11,72,34,33.75,3164,4.44,85545581,0.99,16.54
India,2015,South,Heart Disease,2273.19,319.5,3.91,48.89,52.24,14.97,7.14,78.73,75,33,27.83,5655,5.39,76910825,1.1,11.91
India,2019,Central,Tuberculosis,1952.52,1333.32,12.34,64.82,72.63,6.13,1.99,32.26,70,26,45.37,7396,2.09,92858099,1.02,31.7
India,2005,East,HIV/AIDS,3788.33,151.7,15.57,89.7,39.04,2.7,1.38,73.06,63,34,44.91,6526,4.11,166605106,1.09,25.02
India,2005,West,Malaria,3674.37,1260.77,19.62,46.0,70.72,5.51,3.19,48.25,67,29,37.29,6297,3.4,84766041,0.87,26.09
India,2000,East,HIV/AIDS,2453.12,1478.17,18.89,83.13,41.53,13.61,0.81,71.84,72,23,26.0,7730,4.27,63549524,1.06,34.69
India,2013,South,HIV/AIDS,3188.96,887.41,5.66,85.99,43.17,9.5,1.55,31.81,71,33,33.53,2550,3.25,92529713,1.01,22.86
India,2004,East,COVID-19,4096.31,1255.81,6.69,84.71,57.73,6.05,2.93,41.35,64,20,26.26,4251,4.04,68913107,0.99,22.54
India,2024,South,Heart Disease,2295.5,36.5,18.93,62.5,67.36,9.44,2.67,45.4,59,21,35.09,2917,4.35,38752096,1.05,13.26
India,2025,Central,Tuberculosis,375.21,112.64,2.59,46.68,53.62,13.51,1.62,44.35,61,21,46.98,6709,4.39,164249886,0.92,32.87
India,2002,Central,Diabetes,2512.62,1784.62,2.67,42.29,92.52,14.45,3.79,60.95,58,34,35.29,6160,4.6,162938461,0.94,12.49
India,2014,West,Malaria,4855.6,409.46,9.88,65.95,37.17,7.13,5.19,32.65,57,32,43.41,3522,3.89,14509509,1.03,29.9
India,2023,South,Heart Disease,3880.69,1549.18,8.92,68.82,97.73,12.78,6.68,67.33,58,32,36.41,3713,5.39,37384571,0.93,19.5
India,2016,East,Asthma,4504.59,1816.02,17.36,43.1,65.87,1.1,7.33,62.53,56,28,43.87,5637,4.66,149817001,0.88,33.1
India,2017,North,HIV/AIDS,3764.65,1055.33,8.63,70.75,22.87,5.92,4.05,45.56,62,27,46.03,2842,4.75,113556882,1.02,13.04
India,2020,East,HIV/AIDS,3220.5,347.22,8.39,42.47,81.7,13.88,7.95,98.15,67,26,40.38,1790,4.93,45521337,1.07,13.21
India,2005,West,Malaria,435.02,787.89,10.39,66.9,51.98,9.26,4.01,86.01,67,35,38.55,1571,3.97,113452600,0.88,26.71
India,2017,South,COVID-19,1169.61,281.51,15.2,60.93,88.71,4.88,0.19,51.27,69,20,46.76,7526,4.75,103777945,1.09,23.98
India,2008,East,Diabetes,3812.25,680.13,4.78,81.03,74.16,5.35,7.42,53.22,60,32,32.48,5340,3.87,101470861,0.85,34.61
India,2025,West,Heart Disease,3521.84,1570.03,8.62,91.46,45.63,9.61,6.93,79.66,72,26,29.63,6949,5.6,101615712,0.93,20.51
India,2025,South,Heart Disease,151.45,596.25,19.65,58.14,38.6,3.8,7.01,62.75,63,24,36.07,7718,5.79,128973316,0.87,19.01
India,2008,West,Cancer,445.67,1667.05,2.77,87.69,31.44,4.31,6.22,62.37,55,27,42.94,6509,3.04,44759204,1.09,14.59
India,2015,West,Flu,212.53,457.4,8.9,85.61,92.05,3.97,2.54,90.78,69,33,49.9,5075,4.41,112059107,0.88,17.05
India,2018,South,Malaria,3251.6,1960.77,1.77,94.64,21.98,12.96,3.29,35.45,71,26,29.76,5369,3.85,72828597,0.99,11.68
India,2003,North,Malaria,4206.82,363.54,13.89,90.56,80.25,2.45,7.44,35.4,71,25,28.37,7959,2.09,19003059,1.08,29.76
India,2016,West,COVID-19,2591.86,395.4,16.46,93.41,82.09,12.74,0.39,73.04,62,21,46.02,2327,3.64,58981282,0.98,19.89
India,2010,Central,HIV/AIDS,3417.74,1825.24,14.67,63.43,63.68,10.21,3.43,63.82,65,21,32.09,2247,2.89,153985768,0.86,29.11
India,2023,West,Flu,4207.63,1785.13,5.98,55.66,78.03,10.61,4.4,61.57,72,28,48.31,2347,4.52,144037107,0.97,18.03
India,2008,North,COVID-19,2399.75,414.74,11.39,66.47,50.07,2.71,4.8,71.15,63,34,26.85,5672,5.33,70352681,0.98,11.96
India,2024,South,Malaria,1857.14,1948.36,6.63,61.17,41.95,2.11,3.39,45.18,66,30,28.58,2039,4.25,63611245,0.92,30.17
India,2002,North,Asthma,2087.1,1333.49,12.01,41.03,48.49,14.73,4.31,49.97,65,32,39.04,2356,2.06,163111060,0.85,11.15
India,2009,South,Flu,567.56,1881.26,0.36,57.64,73.17,13.01,2.89,36.23,69,29,38.06,4757,2.39,27117273,1.08,28.58
India,2025,Central,Flu,2615.44,470.13,4.49,96.91,48.62,2.73,0.35,87.96,57,33,40.43,5710,2.89,46402550,1.03,16.13
India,2008,North,Cancer,2047.51,1314.38,10.93,72.22,73.86,5.2,3.88,60.24,62,32,45.52,5602,5.5,10749927,1.06,30.82
India,2020,South,Diabetes,4634.19,1146.01,1.88,93.86,49.94,2.23,3.63,44.52,70,34,36.85,6497,3.06,49307625,0.94,24.63
India,2011,East,Heart Disease,2427.18,1399.65,18.54,68.03,90.44,2.26,5.53,72.97,69,26,31.95,4452,4.83,5539389,0.98,27.22
India,2018,West,Diabetes,2069.01,438.88,15.61,98.68,83.78,10.46,7.93,37.23,56,24,37.41,2040,2.76,101688393,0.91,23.64
India,2016,South,HIV/AIDS,4751.72,1547.69,9.7,52.24,23.27,6.66,1.93,67.46,75,23,41.58,7436,3.18,91425866,1.08,16.0
India,2009,North,Asthma,4091.53,399.8,3.53,80.5,97.75,14.13,7.29,79.4,69,24,47.52,2829,2.36,71437235,1.1,13.07
India,2014,South,Diabetes,569.9,1671.38,6.35,53.51,87.48,0.87,6.67,40.64,65,29,48.45,3103,3.08,110371121,1.04,33.03
India,2024,Central,Diabetes,3293.88,1630.35,15.53,94.09,21.78,14.53,3.01,84.37,55,30,32.45,5982,4.29,86777362,0.98,25.71
India,2013,Central,Tuberculosis,4785.95,407.78,18.69,78.29,91.59,8.01,6.56,76.22,60,33,28.74,4563,3.78,17853477,0.87,29.37
India,2011,Central,Tuberculosis,1838.14,1154.21,19.23,81.16,63.21,14.97,7.06,80.24,71,23,49.65,7419,5.12,184741980,1.03,28.9
India,2003,North,HIV/AIDS,3850.22,117.71,10.22,66.39,53.03,11.25,2.42,86.98,63,21,46.42,3773,3.83,83727243,0.86,29.51
India,2025,Central,Heart Disease,1593.96,1456.9,14.29,48.12,39.1,5.85,4.11,72.99,60,35,46.79,5893,2.37,61647879,1.08,12.14
India,2011,North,Tuberculosis,724.63,1849.34,13.57,49.76,96.58,9.53,0.38,61.68,66,31,38.76,5916,2.93,86107946,1.07,26.86
India,2011,South,HIV/AIDS,3430.2,1404.84,19.22,98.68,71.48,3.75,3.97,98.91,67,32,25.25,2821,3.62,138917295,0.92,20.87
India,2011,South,HIV/AIDS,1765.81,1725.52,12.67,96.96,90.86,1.35,4.92,70.52,70,29,33.56,1581,2.15,6367601,1.02,30.03
India,2022,West,HIV/AIDS,694.84,689.47,18.22,54.39,91.06,2.16,0.74,45.43,65,28,38.36,2796,4.65,118846256,1.09,34.14
India,2021,Central,Tuberculosis,2551.78,749.9,13.48,47.74,54.54,9.41,4.79,88.33,60,21,48.41,2426,2.08,156422792,1.02,18.47
India,2008,North,Malaria,4801.62,30.03,3.88,95.78,61.62,2.27,1.59,67.79,71,33,33.82,6900,5.92,192043213,0.86,32.66
India,2008,North,COVID-19,4157.19,259.54,7.35,46.72,40.14,6.86,3.59,73.41,67,23,48.56,7163,4.55,3089976,0.87,18.03
India,2003,East,Flu,1174.85,1641.35,12.03,46.35,77.88,12.58,3.79,44.95,71,30,47.48,6071,5.8,36074801,1.0,12.81
India,2024,East,Diabetes,2152.41,93.73,0.82,42.48,62.55,11.17,1.36,94.34,67,34,40.78,7446,2.07,8953597,0.87,30.26
India,2004,East,Diabetes,4605.17,851.68,13.79,84.51,24.58,4.99,7.87,93.34,63,20,29.17,6482,4.06,149765916,0.99,13.27
India,2002,Central,Heart Disease,266.48,190.31,14.64,40.64,63.7,4.89,3.81,65.15,61,29,39.09,3765,3.39,5565348,0.99,33.38
India,2010,West,Tuberculosis,2008.08,459.01,3.03,41.86,46.73,0.57,0.42,71.36,69,28,49.66,6947,5.7,77366286,0.96,16.42
India,2024,Central,Malaria,4413.2,1001.51,15.91,85.54,70.11,9.35,0.17,56.57,74,24,47.35,7446,3.89,198662144,1.01,26.79
India,2021,South,HIV/AIDS,470.91,1677.81,10.49,82.39,36.38,10.08,3.12,57.81,61,34,35.72,4400,5.18,47939409,0.95,11.45
India,2012,West,Heart Disease,770.75,216.92,0.64,40.58,60.43,2.51,7.88,74.95,58,34,48.02,3005,2.83,115850318,0.89,20.2
India,2025,West,Asthma,2522.19,199.89,11.45,81.41,59.05,1.85,0.16,37.84,66,29,34.36,1595,5.49,127807575,0.99,34.17
India,2011,South,Diabetes,3190.21,1499.48,18.0,79.32,69.36,4.03,7.16,40.04,73,23,44.85,5953,4.51,166037487,0.95,10.36
India,2002,North,Diabetes,1796.87,333.36,8.01,62.82,78.71,4.71,6.34,80.14,61,22,46.7,3128,2.41,26804910,1.05,25.31
India,2021,East,Cancer,4991.48,78.55,9.47,81.49,70.94,3.97,2.11,50.31,58,34,46.32,4945,3.87,32908473,1.08,21.15
India,2014,East,COVID-19,3429.82,777.44,18.59,52.52,22.21,3.72,2.73,39.75,67,24,37.07,3159,2.59,170833740,0.93,19.4
India,2008,East,Diabetes,2821.08,1337.65,11.28,78.77,89.09,10.12,7.47,77.99,65,32,38.68,7820,4.7,194845563,0.94,21.25
India,2023,Central,Flu,1598.76,1436.69,11.58,66.55,23.99,1.82,5.22,83.31,65,28,37.52,6901,3.74,192430039,1.09,33.76
India,2006,East,Heart Disease,4121.87,136.96,12.08,76.05,50.12,14.04,0.33,89.32,71,28,26.14,4927,4.27,171166997,0.96,24.6
India,2023,West,Heart Disease,1526.37,483.83,12.17,92.93,61.15,11.16,3.07,76.24,73,25,41.45,3949,2.82,7498731,1.08,17.14
India,2024,North,COVID-19,3157.63,404.24,18.91,75.69,74.35,5.69,1.43,92.03,58,25,43.73,6098,4.85,106379830,0.93,28.52
India,2011,South,Malaria,4149.06,889.81,9.19,60.86,28.75,1.67,4.75,77.69,68,26,38.5,4105,2.77,55310345,1.0,17.89
India,2012,South,Malaria,403.19,145.1,10.08,72.42,70.41,8.58,0.42,92.07,68,28,38.91,6526,2.84,19083301,1.01,15.84
India,2005,East,Tuberculosis,4671.11,1411.97,12.44,44.66,81.04,5.38,2.1,49.92,69,26,45.43,3711,3.95,188960189,1.08,10.15
India,2014,West,Asthma,4653.9,56.02,1.21,93.06,88.92,14.17,6.7,93.79,66,24,35.36,7760,5.96,174181350,1.06,10.71
India,2009,North,Heart Disease,1132.04,1062.7,15.65,69.94,96.4,12.61,6.3,56.28,59,29,27.02,2591,5.12,151021188,0.88,16.97
India,2004,East,COVID-19,1912.7,239.01,6.98,62.97,85.74,14.53,6.45,62.11,65,34,46.33,6726,4.05,173949785,0.93,10.49
India,2014,Central,Cancer,4980.18,1149.52,10.44,47.05,30.82,3.83,3.73,43.08,70,26,27.4,6201,3.67,160302125,0.92,23.9
India,2021,East,Flu,4631.97,1066.0,10.51,46.63,83.79,6.37,0.49,88.71,75,21,40.55,5891,5.62,161363727,0.9,34.69
India,2024,North,HIV/AIDS,3111.96,1688.91,16.2,44.59,48.22,1.64,1.58,68.34,62,29,45.57,2555,4.75,77487026,0.86,23.31
India,2011,West,COVID-19,4520.36,403.49,18.74,42.69,87.29,14.84,4.29,99.76,61,33,26.75,2620,5.98,11841568,1.03,13.26
India,2004,Central,Flu,3546.36,1486.44,16.52,44.79,78.08,8.61,3.86,89.5,68,35,26.53,2983,5.55,128896836,1.07,23.17
India,2025,North,Heart Disease,1217.82,366.28,13.98,56.61,64.12,11.39,0.65,31.88,64,26,40.41,7105,5.27,144568566,1.1,23.05
India,2023,West,Malaria,2410.38,1133.54,16.59,80.09,30.23,11.44,1.86,93.33,73,22,48.7,6745,5.9,173372653,0.98,15.93
